trial_index,S,B,latency_s,peak_memory_bytes,energy_j,status,energy_method,energy_j_from_counter,energy_j_from_power,is_validation,repeats,latency_repeats,latency_window_s,warmup_repeats,warmup_window_s,oom_retries,latency_mad_s,power_samples,distinct_power_readings,power_window_s,free_memory_bytes_before,gpu_temp_c_before,gpu_temp_c_after,sm_clock_mhz_before,sm_clock_mhz_after,power_w_before,power_w_after,measurement_warning,trial_count,latency_trial_mad_s,energy_trial_mad_j,peak_memory_range_bytes
1,272,2,0.0009812629999714773,23822336,0.06627589608681354,ok,nvml_counter,0.06627589608681354,0.06572601413757166,1,3041,509,0.5008305339999879,516,0.5003159350000033,0,1.1369999924681906e-05,127,18,3.0008238530000426,15471542272,77,78,1560,1080,40.933,66.047,,1,,,
2,272,2,0.000988767999956508,23822336,0.0662940401712216,ok,nvml_counter,0.0662940401712216,0.06589122540783243,1,3037,507,0.5008733230000644,518,0.5004285070000378,0,9.348000048703398e-06,126,18,3.000643494999963,15471542272,77,78,1545,1065,37.103,66.538,,1,,,
0,272,32,0.012790844499988907,234201088,0.8667872340425532,ok,nvml_counter,0.8667872340425532,0.860653114267976,1,235,40,0.5111283420000063,40,0.5028458269999874,0,9.899050002104559e-05,123,16,3.005461215000082,15471542272,77,77,1560,840,37.894,67.675,,1,,,
1,272,32,0.012722616000019116,234201088,0.8690212765957447,ok,nvml_counter,0.8690212765957447,0.8601189971650918,1,235,40,0.5099837130001106,40,0.5031252349999704,0,7.876649999616347e-05,123,20,3.0011943039999096,15471542272,77,77,1560,840,36.609,67.184,,1,,,
2,272,32,0.012799545499944998,234201088,0.8628389830508474,ok,nvml_counter,0.8628389830508474,0.8565978229151281,1,236,40,0.51091226799997,40,0.5019255460000522,0,4.556599998295496e-05,122,19,3.0044136369999705,15471542272,76,77,1530,885,36.708,66.694,,1,,,
0,32,33,0.0006288580000273214,16027648,0.044081851296335975,ok,nvml_counter,0.044081851296335975,0.04396428921813385,1,4667,787,0.5003648949999615,756,0.5002387789999148,0,8.960000059232698e-06,129,20,3.000076485999898,15471542272,76,77,1560,1425,36.807,66.988,,1,,,
1,32,33,0.0006295160000036049,16027648,0.043803198294243076,ok,nvml_counter,0.043803198294243076,0.04363583488245745,1,4690,784,0.5001644589999614,787,0.500252645000046,0,9.044000080393744e-06,130,20,3.0006020120000585,15471542272,77,77,1575,1440,40.933,68.852,,1,,,
2,32,33,0.0006302429999323067,16027648,0.04392937913377427,ok,nvml_counter,0.04392937913377427,0.043633026354806474,1,4687,784,0.5001981460000025,784,0.5002595979999569,0,1.039400001445756e-05,130,21,3.0002500110000483,15471542272,77,77,1575,1470,41.131,65.77,,1,,,
0,32,16,0.000454285000046184,14843904,0.030871920428462124,ok,nvml_counter,0.030871920428462124,0.030812031569015887,0,6535,1019,0.5001201879999826,1024,0.5003923209999357,0,9.831000056692574e-06,132,16,3.0004232459999685,15471542272,77,77,1575,1590,41.205,67.282,,1,,,
1,32,16,0.00045125150001013026,14843904,0.030927527311894135,ok,nvml_counter,0.030927527311894135,0.03093018964672735,0,6499,1088,0.5002161840000099,1093,0.5000786239999115,0,7.654000057755184e-06,132,13,3.000430268999935,15471542272,76,77,1590,1590,42.094,66.734,,1,,,
2,32,16,0.00045167199999696095,14843904,0.03129012539184953,ok,nvml_counter,0.03129012539184953,0.031222937856703607,0,6380,1080,0.5000522110000247,1083,0.5003629349999983,0,7.860000039272563e-06,132,21,3.0003552770000397,15471542272,76,77,1590,1590,42.686,66.653,,1,,,
0,64,32,0.0009683605000532225,22642688,0.06373631357304826,ok,nvml_counter,0.06373631357304826,0.06534433821454522,0,3087,514,0.5001734590000524,516,0.5001287830000365,0,8.680500002355984e-06,128,20,3.0003992069999867,15471542272,76,76,1590,1275,42.192,66.007,,1,,,
1,64,32,0.0009671024999988731,22642688,0.06574070481732945,ok,nvml_counter,0.06574070481732945,0.06521694961185591,0,3093,514,0.500415385999986,521,0.5002726590000748,0,8.324500015532976e-06,129,23,3.0005642520000038,15471542272,76,76,1575,1260,47.564,67.871,,1,,,
2,64,32,0.0009655320000092615,22642688,0.06368747978000647,ok,nvml_counter,0.06368747978000647,0.06494394621330953,0,3091,515,0.5001891900000146,521,0.5006874399999788,0,8.198000045922527e-06,127,19,3.000852092999935,15471542272,75,76,1575,1275,40.933,66.89,,1,,,
0,448,33,0.0367736179999838,781844480,2.4804878048780488,ok,nvml_counter,2.4804878048780488,2.4533648752888086,1,82,20,0.7392562679999628,20,0.730019688000084,0,0.0002383654999675855,124,21,3.0256032169999116,15471542272,75,75,1575,855,44.758,48.648,,1,,,
1,448,33,0.036812704000055874,781844480,2.398731707317073,ok,nvml_counter,2.398731707317073,2.45427130344205,1,82,20,0.7385388980000016,20,0.7319411359999322,0,0.00021365149996199762,124,21,3.0207969379999895,15471542272,75,75,1500,855,48.648,49.801,,1,,,
2,448,33,0.03676203700007363,781844480,2.4019146341463413,ok,nvml_counter,2.4019146341463413,2.4717752880582964,1,82,20,0.7373797929999455,20,0.7307430979999481,0,0.00019065200007162275,123,23,3.0202311710000913,15471542272,75,75,1515,840,39.353,48.451,,1,,,
0,272,64,0.02488341200000832,451387392,1.6877768595041323,ok,nvml_counter,1.6877768595041323,1.6843352256741653,1,121,21,0.5222917180000195,21,0.515826254999979,0,0.00014430900000661495,123,19,3.022638002000008,15471542272,75,76,1530,840,41.699,67.731,,1,,,
1,272,64,0.025164989000018068,451387392,1.6429416666666665,ok,nvml_counter,1.6429416666666665,1.6844527326268335,1,120,20,0.5027119189999212,21,0.5167977520000022,0,0.0001472524999712732,122,16,3.016529040999899,15471542272,75,76,1530,825,34.653,43.179,,1,,,
2,272,64,0.0253247105000014,451387392,1.6999250000000001,ok,nvml_counter,1.6999250000000001,1.6907503607701126,1,120,20,0.5065521400000534,21,0.5178999249999379,0,0.00022226950000003853,122,19,3.021006290999935,15471542272,75,76,1560,825,41.995,68.067,,1,,,
0,112,2,0.0005370169999423524,24725504,0.03814396313364055,ok,nvml_counter,0.03814396313364055,0.03780196888741566,1,5425,911,0.5004396759999281,911,0.5000178259999757,0,1.0481000003892404e-05,128,22,3.000432131000025,15471542272,76,77,1530,1455,36.51,69.845,,1,,,
1,112,2,0.000537162000000535,24725504,0.037634773100054676,ok,nvml_counter,0.037634773100054676,0.03742972907268855,1,5487,907,0.5004523769999878,914,0.5004716950001011,0,9.88299996151909e-06,128,20,3.000067835999971,15471542272,76,78,1575,1455,41.032,69.159,,1,,,
2,112,2,0.0005368139999859523,24725504,0.03825305895439377,ok,nvml_counter,0.03825305895439377,0.03788856910783614,1,5394,896,0.5001762919999919,908,0.5000377160000653,0,9.24450000638899e-06,128,22,3.000391172000036,15471542272,77,78,1575,1455,69.159,68.963,,1,,,
0,512,64,0.08594281650005087,1553596416,5.646472222222222,ok,nvml_counter,5.646472222222222,5.721119455136453,0,36,20,1.7147931150000204,20,1.7049454770000239,0,0.000977305499986869,125,26,3.082531130999996,15471542272,77,77,1575,825,44.83,41.822,,1,,,
1,512,64,0.08585031149999622,1553596416,5.841027777777778,ok,nvml_counter,5.841027777777778,5.717669903903668,0,36,20,1.714604381000072,20,1.7057350129999804,0,0.0007390640000153326,124,22,3.0740540740000597,15471542272,77,77,1560,915,41.822,68.558,,1,,,
2,512,64,0.0851127435000194,1553596416,5.657916666666667,ok,nvml_counter,5.657916666666667,5.707046486299074,0,36,20,1.7035490239999262,20,1.6986302840000462,0,0.0008340100000054917,123,27,3.0618233349999855,15471542272,77,77,1560,825,39.946,51.672,,1,,,
0,448,4,0.004728081999985534,68780032,0.30625511811023626,ok,nvml_counter,0.30625511811023626,0.3144772031996634,1,635,106,0.5040595330000315,107,0.5013118129999157,0,3.524499999230102e-05,126,18,3.0013149709999425,15471542272,76,77,1560,945,43.377,53.511,,1,,,
1,448,4,0.004718520499977785,68780032,0.3061320754716981,ok,nvml_counter,0.3061320754716981,0.31441277350050584,1,636,106,0.5038410969999632,109,0.5046944819999908,0,3.552899994474501e-05,125,19,3.0038541610000493,15471542272,76,77,1530,990,53.511,45.323,,1,,,
2,448,4,0.0047033860000169625,68780032,0.30686593059936906,ok,nvml_counter,0.30686593059936906,0.3153511499221307,1,634,106,0.5009763020000264,109,0.5029864840000755,0,1.2767000043822918e-05,125,21,3.0017343380000057,15471542272,76,77,1560,930,45.323,66.145,,1,,,
0,272,8,0.0035426384999937,53977088,0.23757328605200945,ok,nvml_counter,0.23757328605200945,0.23374654290060964,1,846,142,0.5032196030000478,142,0.5003790600000002,0,1.2449499990907498e-05,126,19,3.0028038059999744,15471542272,76,77,1545,960,40.265,65.4,,1,,,
1,272,8,0.0035490410000420525,53977088,0.22965562130177514,ok,nvml_counter,0.22965562130177514,0.2347917375949161,1,845,141,0.5008365159999357,144,0.5023145379999505,0,9.853000051407435e-06,126,22,3.0011019099999885,15471542272,76,77,1560,960,38.19,65.712,,1,,,
2,272,8,0.003540847999943253,53977088,0.23750117924528302,ok,nvml_counter,0.23750117924528302,0.23549660311058612,1,848,141,0.5000386729999491,144,0.5011194840000144,0,9.66699997206888e-06,126,19,3.0022151869999334,15471542272,76,77,1560,960,40.167,68.067,,1,,,
0,384,128,0.14479291750001266,1699840000,9.673761904761905,ok,nvml_counter,9.673761904761905,9.679836365598849,0,21,20,2.9004989659999865,20,2.9008352210000794,0,0.00031677349994652104,121,22,3.0442729639999015,15471542272,76,76,1560,780,35.543,68.656,,1,,,
1,384,128,0.14492334100003745,1699840000,9.663190476190476,ok,nvml_counter,9.663190476190476,9.613323737933847,0,21,20,2.901912427999946,20,2.9039128430000574,0,0.0004167870000628682,120,21,3.0434144119999473,15471542272,75,76,1545,780,37.795,70.477,,1,,,
2,384,128,0.1454215620000241,1699840000,9.667761904761905,ok,nvml_counter,9.667761904761905,9.724326810010979,0,21,20,2.9102890350000052,20,2.905628613999852,0,0.0006228094999869427,122,25,3.057410230999949,15471542272,76,77,1545,795,38.958,69.3,,1,,,
0,368,2,0.0017520929999363943,32489472,0.1183284543325527,ok,nvml_counter,0.1183284543325527,0.11799695641224554,1,1708,286,0.501331460000074,285,0.501065090000111,0,9.19650005926087e-06,127,21,3.0006532600000355,15471542272,76,77,1560,1050,37.597,66.636,,1,,,
1,368,2,0.001754672000060964,32489472,0.1145750441436139,ok,nvml_counter,0.1145750441436139,0.11744873489489141,1,1699,284,0.5001933009998538,289,0.5013971750001929,0,7.736500037935912e-06,127,20,3.000281065000081,15471542272,77,78,1560,1035,40.242,54.594,,1,,,
2,368,2,0.0017542449999154996,32489472,0.11446909947027664,ok,nvml_counter,0.11446909947027664,0.11734203347947936,1,1699,284,0.5006452620000346,290,0.5014256730000852,0,1.1970000059591257e-05,127,21,3.0010381899999174,15471542272,77,78,1560,1050,40.834,44.462,,1,,,
0,512,33,0.04727964450012223,1028751360,3.17278125,ok,nvml_counter,3.17278125,3.158855056559381,1,64,20,0.9461757699998543,20,0.938347279999789,0,0.00018497399992156716,122,21,3.0265489700000217,15471542272,77,77,1560,840,41.427,66.89,,1,,,
1,512,33,0.04728165450001143,1028751360,3.17525,ok,nvml_counter,3.17525,3.1614698541456527,1,64,20,0.9481518739999046,20,0.9386491610000576,0,0.00034483799993267894,122,21,3.021856138999965,15471542272,77,77,1560,945,39.452,66.988,,1,,,
2,512,33,0.046875851499976307,1028751360,3.168859375,ok,nvml_counter,3.168859375,3.144428144425962,1,64,20,0.9401500589999614,20,0.9349855860000389,0,0.00020443250002699642,122,21,3.0095983609999166,15471542272,77,77,1575,855,38.366,68.95,,1,,,
0,64,4,0.0005021724999778598,24903680,0.035588963383187205,ok,nvml_counter,0.035588963383187205,0.03555653404555888,0,5817,980,0.500035318999835,941,0.5000918860000638,0,4.302999968786025e-06,130,23,3.000152369000034,15471542272,76,77,1335,1485,35.839,67.422,,1,,,
1,64,4,0.0005024299999831783,24903680,0.035639468690702086,ok,nvml_counter,0.035639468690702086,0.035366316533717114,0,5797,980,0.5000436570001057,984,0.5002535849998822,0,5.399999963628943e-06,129,20,3.000175408000132,15471542272,77,77,1575,1485,41.6,68.403,,1,,,
2,64,4,0.0005033820000335254,24903680,0.03538734567901235,ok,nvml_counter,0.03538734567901235,0.03504965064346217,0,5832,978,0.5003399560000616,979,0.500373854000145,0,5.396999995355145e-06,129,24,3.0001189889999296,15471542272,77,77,1575,1500,41.501,67.675,,1,,,
0,368,4,0.0033468274999677305,50565120,0.21677728285077952,ok,nvml_counter,0.21677728285077952,0.22252130628912908,1,898,150,0.5016498539998793,152,0.5024899600000481,0,3.787699995427829e-05,125,18,3.0011025380001684,15471542272,77,76,1575,1005,41.6,50.717,,1,,,
1,368,4,0.003344474999948943,50565120,0.21708565072302557,ok,nvml_counter,0.21708565072302557,0.22237042093154608,1,899,150,0.5015621250001914,152,0.5001545990000977,0,3.443749994858081e-05,125,20,3.003224037000109,15471542272,76,77,1560,990,41.526,66.244,,1,,,
2,368,4,0.003368780000073457,50565120,0.22402111111111112,ok,nvml_counter,0.22402111111111112,0.2224853014356153,1,900,150,0.5023512809998465,153,0.5008612079998329,0,3.7301500015018973e-05,125,25,3.001456812000015,15471542272,76,76,1560,1065,35.522,68.937,,1,,,
0,512,16,0.021080082000025868,399734784,1.417048951048951,ok,nvml_counter,1.417048951048951,1.4126233321085246,0,143,24,0.5063874729999043,24,0.5016150149999703,0,6.806950000282086e-05,123,17,3.0169957540001633,15471542272,76,76,1560,885,37.795,66.636,,1,,,
1,512,16,0.02105188200005159,399734784,1.4134265734265734,ok,nvml_counter,1.4134265734265734,1.409705996099707,0,143,24,0.5064781430000949,25,0.519657350999978,0,3.104500001427368e-05,124,18,3.0155811050001375,15471542272,75,76,1485,855,34.455,67.913,,1,,,
2,512,16,0.021069085000021914,399734784,1.4158111888111888,ok,nvml_counter,1.4158111888111888,1.4164499616224655,0,143,24,0.5057203090000257,24,0.5003213439999854,0,4.2349000068497844e-05,125,19,3.0133321949999754,15471542272,75,76,1560,855,39.178,66.988,,1,,,
0,112,4,0.0005653299999721639,18698752,0.039154827651875834,ok,nvml_counter,0.039154827651875834,0.03901174958605289,1,5251,873,0.5005670450000252,864,0.5002109859999564,0,7.387999858110561e-06,129,24,3.000030881000157,15471542272,75,77,1575,1410,36.136,68.123,,1,,,
1,112,4,0.0005653580001308001,18698752,0.039028734538534726,ok,nvml_counter,0.039028734538534726,0.03882088286902525,1,5255,871,0.5001361130000532,876,0.5001483450000705,0,6.612999868593761e-06,130,22,3.000439895999989,15471542272,76,77,1575,1410,41.131,68.138,,1,,,
2,112,4,0.0005637059998662153,18698752,0.039803993796044976,ok,nvml_counter,0.039803993796044976,0.039562872291164966,1,5158,875,0.5003378900000826,876,0.5001823819998208,0,7.49900004848314e-06,129,21,3.000121652999951,15471542272,76,77,1575,1410,40.834,67.478,,1,,,
0,64,2,0.000480610999829878,24117248,0.03443823383495948,ok,nvml_counter,0.03443823383495948,0.034377791991540105,0,6047,1006,0.5001332690001163,994,0.5004905930002224,0,8.414000035372737e-06,130,21,3.0004310480001095,15471542272,76,77,1575,1575,40.834,69.735,,1,,,
1,64,2,0.00048211599983005726,24117248,0.03489254941713127,ok,nvml_counter,0.03489254941713127,0.03493795837543734,0,5919,1009,0.5001155559998551,1014,0.5002774160000172,0,9.836999879553332e-06,130,25,3.0004144909999013,15471542272,77,77,1590,1575,42.118,69.019,,1,,,
2,64,2,0.0004822180000019216,24117248,0.03445532759761747,ok,nvml_counter,0.03445532759761747,0.034334380747720654,0,6044,1002,0.50042562800013,1016,0.5002757099998689,0,1.0071500014419144e-05,130,22,3.000050703999932,15471542272,77,78,1590,1590,41.921,68.95,,1,,,
0,256,128,0.06434347049992084,848732160,4.340404255319148,ok,nvml_counter,4.340404255319148,4.322411800887438,0,47,20,1.2868244510000295,20,1.2865421469998637,0,0.0002256010000110109,121,27,3.026531610999882,15471542272,77,76,1590,855,41.995,67.675,,1,,,
1,256,128,0.06425286450007661,848732160,4.340574468085107,ok,nvml_counter,4.340574468085107,4.309405799274156,0,47,20,1.285648073999937,20,1.2831335559999388,0,0.00025447850009641115,121,27,3.0171879879999324,15471542272,76,76,1545,840,38.092,67.086,,1,,,
2,256,128,0.06424628650006525,848732160,4.342255319148936,ok,nvml_counter,4.342255319148936,4.317926692668955,0,47,20,1.2852521550000802,20,1.2874502829999983,0,0.00012833150003643823,121,24,3.0246310990000893,15471542272,75,76,1560,825,38.092,68.263,,1,,,
0,112,33,0.0026735620001545612,41878528,0.18222911051212937,ok,nvml_counter,0.18222911051212937,0.18083676449006827,1,1113,187,0.5016646389999551,187,0.5016595580000285,0,8.760000127949752e-06,127,21,3.002591387999928,15471542272,76,77,1185,1035,38.289,67.029,,1,,,
1,112,33,0.002704604999962612,41878528,0.18242470694319207,ok,nvml_counter,0.18242470694319207,0.18101412574689527,1,1109,186,0.5017593380000562,189,0.5011803609997969,0,1.9893500052603486e-05,126,23,3.0009261329998935,15471542272,76,77,1560,1020,38.586,66.047,,1,,,
2,112,33,0.002689538999902652,41878528,0.18220739404869252,ok,nvml_counter,0.18220739404869252,0.18093053537504047,1,1109,186,0.5015781949998654,187,0.5015830449999612,0,1.853849983035616e-05,126,19,3.002624782999874,15471542272,76,77,1560,1095,39.551,66.931,,1,,,
0,448,2,0.002556536999918535,41025536,0.16864033613445378,ok,nvml_counter,0.16864033613445378,0.1685686310140747,1,1190,197,0.5012575359999119,201,0.5023286090001875,0,1.2129000197091955e-05,124,28,3.0025242140000046,15471542272,77,77,1575,1080,39.673,64.182,,1,,,
1,448,2,0.0025015829999119887,41025536,0.16848657718120807,ok,nvml_counter,0.16848657718120807,0.16798026267229577,1,1192,201,0.5011713300000338,201,0.5023329180000928,0,5.1613000096040196e-05,125,26,3.001112099000011,15471542272,77,77,1575,1125,39.452,62.393,,1,,,
2,448,2,0.002550281500020901,41025536,0.16188795986622073,ok,nvml_counter,0.16188795986622073,0.16616469056014346,1,1196,198,0.5010738910000327,202,0.5009330039999895,0,1.8188500007454422e-05,126,24,3.0014284320000115,15471542272,77,77,1575,1035,40.637,64.967,,1,,,
0,512,1,0.00160153599995283,32210944,0.10879935449166218,ok,nvml_counter,0.10879935449166218,0.10714289865021415,0,1859,313,0.501425792999953,317,0.5005766669999048,0,3.75739998617064e-05,126,30,3.000383131000035,15471542272,77,77,1560,1035,40.736,68.319,,1,,,
1,512,1,0.001580624999974134,32210944,0.10844438473938743,ok,nvml_counter,0.10844438473938743,0.10693422635460699,0,1861,312,0.500289124000119,313,0.5013437019999856,0,1.9735999899239687e-05,126,26,3.0013686039999357,15471542272,77,77,1560,1110,36.927,63.828,,1,,,
2,512,1,0.001583619000030012,32210944,0.10787886872998932,ok,nvml_counter,0.10787886872998932,0.1076128754056714,0,1874,314,0.5014458069999819,316,0.5002153870000257,0,1.7924499957189255e-05,126,26,3.0002482370000507,15471542272,77,77,1575,1125,39.475,60.672,,1,,,
0,64,33,0.000998994999918068,23822336,0.06773929049531459,ok,nvml_counter,0.06773929049531459,0.06754381996574843,1,2988,497,0.5003529289999733,492,0.5001093280000077,0,1.3007000006837188e-05,129,21,3.000591419000102,15471542272,76,77,1560,1230,40.044,68.263,,1,,,
1,64,33,0.000996041000007608,23822336,0.06755874499332444,ok,nvml_counter,0.06755874499332444,0.06715674532173992,1,2996,501,0.5007872129999669,507,0.5006445940000503,0,3.276000143159763e-06,128,18,3.000123518999999,15471542272,76,77,1575,1260,40.341,65.4,,1,,,
2,64,33,0.0009968209999442479,23822336,0.06760140562248995,ok,nvml_counter,0.06760140562248995,0.06734160703062035,1,2988,499,0.5004169769999862,505,0.5008181289999811,0,1.3072000001557171e-05,128,23,3.0001714370000627,15471542272,76,77,1575,1230,40.439,64.811,,1,,,
0,224,128,0.051516149000121914,655458304,3.4358983050847454,ok,nvml_counter,3.4358983050847454,3.38909621349563,0,59,20,1.0295696240000325,20,1.0271562800000993,0,0.00010688050008411665,123,22,3.033324918000062,15471542272,76,76,1575,870,41.131,56.135,,1,,,
1,224,128,0.05138470550002694,655458304,3.324203389830508,ok,nvml_counter,3.324203389830508,3.4167357119225836,0,59,20,1.0268201559999852,20,1.0246366730000318,0,0.00016651249995902617,122,24,3.0271178939999572,15471542272,75,76,1575,855,39.87,51.672,,1,,,
2,224,128,0.051459815999919556,655458304,3.4376949152542373,ok,nvml_counter,3.4376949152542373,3.426722600392778,0,59,20,1.0270198890000302,20,1.0251526499998818,0,0.0001383020000957913,122,26,3.0276453460000994,15471542272,75,76,1560,855,41.896,66.047,,1,,,
0,448,256,0.4258562925000433,4672462848,28.3319,ok,nvml_counter,28.3319,28.421355155802974,1,20,20,8.522030452000081,20,8.49058127000012,0,0.0005205050000540723,335,58,8.522311325000146,15471542272,75,77,1575,840,45.028,67.086,,1,,,
1,448,256,0.4290502109998897,4672462848,28.358449999999998,ok,nvml_counter,28.358449999999998,28.657567743315827,1,20,20,8.595035455000016,20,8.563685624000072,0,0.001737362500080053,337,60,8.56864252299988,15471542272,76,77,1245,735,38.289,48.184,,1,,,
2,448,256,0.4267187364999927,4672462848,28.400150000000004,ok,nvml_counter,28.400150000000004,28.528054779105723,1,20,20,8.550555846999941,20,8.579729987000064,0,0.0009221340000067357,337,55,8.53242454600013,15471542272,77,76,1575,870,40.736,41.896,,1,,,
0,128,252,0.032950074499922266,430350336,2.2029347826086956,ok,nvml_counter,2.2029347826086956,2.200373590297592,1,92,20,0.6612319959999695,20,0.6618764649999775,0,0.00022956899988457735,122,20,3.0234152900000026,15471542272,76,76,1575,870,40.143,66.145,,1,,,
1,128,252,0.03289025249989663,430350336,2.2050869565217392,ok,nvml_counter,2.2050869565217392,2.2057447838469026,1,92,20,0.6590972760000113,20,0.6534044410000206,0,0.00014883799997278402,122,20,3.025557686999946,15471542272,76,76,1560,840,34.949,59.247,,1,,,
2,128,252,0.0327591749999101,430350336,2.197728260869565,ok,nvml_counter,2.197728260869565,2.195419332375361,1,92,20,0.6554727259999709,20,0.6540407180000329,0,6.84419999288366e-05,122,19,3.0247626530001526,15471542272,76,76,1200,825,39.452,67.577,,1,,,
0,384,2,0.0018304859999034306,33783808,0.12195931997571341,ok,nvml_counter,0.12195931997571341,0.1213958584053594,0,1647,274,0.5011699760000283,274,0.5000405420000789,0,5.220000048211659e-06,126,21,3.0016610050001873,15471542272,76,77,1560,1020,34.949,68.403,,1,,,
1,384,2,0.0018329030001495994,33783808,0.12224056029232643,ok,nvml_counter,0.12224056029232643,0.12180556366567123,0,1642,273,0.500599555000008,279,0.5013525800000025,0,3.926000090359594e-06,126,21,3.000740480999866,15471542272,76,77,1560,990,37.499,66.399,,1,,,
2,384,2,0.0018311274999405214,33783808,0.1225103785103785,ok,nvml_counter,0.1225103785103785,0.1220307393889047,0,1638,274,0.500295412000014,279,0.5018376030000127,0,5.87049999012379e-06,126,22,3.0000290549999136,15471542272,76,77,1575,1095,36.433,66.203,,1,,,
0,368,256,0.2903712740001083,3274448896,19.28065,ok,nvml_counter,19.28065,19.452710718912446,1,20,20,5.811552591000009,20,5.812617115000194,0,0.0006638785000632197,228,42,5.814003941999999,15471542272,76,76,1575,705,36.51,64.378,,1,,,
1,368,256,0.2912543754999888,3274448896,19.638399999999997,ok,nvml_counter,19.638399999999997,19.27794338717526,1,20,20,5.831185446000063,20,5.812201968999943,0,0.0004857200000287776,229,45,5.825841158999992,15471542272,76,76,1575,825,43.377,70.477,,1,,,
2,368,256,0.29108936050010925,3274448896,19.2729,ok,nvml_counter,19.2729,19.47767171506778,1,20,20,5.826347466000016,20,5.820436615000062,0,0.0007041450000997429,228,43,5.823694997000075,15471542272,76,77,1455,675,36.532,66.047,,1,,,
0,224,16,0.004851482999924883,68780032,0.32757422512234907,ok,nvml_counter,0.32757422512234907,0.3239161314421564,0,613,104,0.5023376419999295,103,0.501188589999856,0,6.625449987041065e-05,124,25,3.004080411999894,15471542272,76,77,1545,945,35.048,67.38,,1,,,
1,224,16,0.004812539499994273,68780032,0.3277075163398693,ok,nvml_counter,0.3277075163398693,0.32445816836003083,0,612,104,0.5001740579998568,104,0.5006910539998444,0,6.018049998601782e-05,124,24,3.000690896000151,15471542272,76,77,1545,1020,35.543,67.478,,1,,,
2,224,16,0.004849687000046288,68780032,0.3253128038897893,ok,nvml_counter,0.3253128038897893,0.32244228832337596,0,617,104,0.5034689520000484,105,0.5032257949999348,0,4.285999989406264e-05,123,25,3.0002390960000866,15471542272,77,77,1545,945,37.301,65.222,,1,,,
0,368,16,0.01161900100009916,220643328,0.7911595330739299,ok,nvml_counter,0.7911595330739299,0.7893804998585203,1,257,43,0.5024984130000121,44,0.5064531140001236,0,6.643599999733851e-05,124,17,3.0059985249999954,15471542272,77,77,1545,855,39.08,67.38,,1,,,
1,368,16,0.011714664000010089,220643328,0.79402734375,ok,nvml_counter,0.79402734375,0.7876988785541228,1,256,43,0.5037643430000571,44,0.5067106060000697,0,5.1187999815738294e-05,124,19,3.001379177999979,15471542272,77,77,1560,825,37.301,68.403,,1,,,
2,368,16,0.011716070000147738,220643328,0.7915175097276264,ok,nvml_counter,0.7915175097276264,0.7774845391739877,1,257,43,0.5043323770000825,44,0.506462928000019,0,0.00010404400018160231,124,23,3.0099588089999543,15471542272,76,77,1560,855,35.642,67.38,,1,,,
0,32,1,0.0004873440000210394,18763776,0.026907102040816328,ok,nvml_counter,0.026907102040816328,0.026843891498030147,0,6125,998,0.5002265870000429,1010,0.5004391159998249,0,2.2094999849286978e-05,133,13,3.000241069999902,15471542272,76,76,1545,1590,38.092,50.884,,1,,,
1,32,1,0.0004902634999552902,18763776,0.027151881943292985,ok,nvml_counter,0.027151881943292985,0.027143393080529467,0,6031,1008,0.5003983489998518,965,0.5000418939998781,0,2.2800000010647636e-05,132,14,3.0000467939999,15471542272,76,76,1590,1590,50.884,54.003,,1,,,
2,32,1,0.00048289799997291993,18763776,0.027222185154295246,ok,nvml_counter,0.027222185154295246,0.027210770314514836,0,5995,1007,0.5000434419998783,1027,0.5004039860000375,0,2.522399995541491e-05,133,14,3.0001781220000794,15471542272,76,76,1590,1590,47.592,54.594,,1,,,
0,368,252,0.2838834169998563,3253899264,19.0148,ok,nvml_counter,19.0148,19.078009194842767,1,20,20,5.68018825099989,20,5.665935656999864,0,0.0004935219999424589,223,47,5.6953098609999415,15471542272,75,77,1590,825,46.803,62.846,,1,,,
1,368,252,0.2885365395000008,3253899264,19.2695,ok,nvml_counter,19.2695,19.264267310996736,1,20,20,5.769047562999958,20,5.737401382000144,0,0.0006215579999206966,226,46,5.763615250999919,15471542272,76,78,1560,690,34.752,69.343,,1,,,
2,368,252,0.28779869150002924,3253899264,19.28415,ok,nvml_counter,19.28415,19.08719047513907,1,20,20,5.749913743999969,20,5.75870774200007,0,0.0009619754998766439,225,44,5.728823522999846,15471542272,77,77,1410,705,38.289,69.343,,1,,,
0,64,229,0.009232248999978765,125181440,0.6215476923076922,ok,nvml_counter,0.6215476923076922,0.6105931719918128,1,325,55,0.5088354200001959,55,0.5081780969999272,0,7.124500007194001e-05,124,20,3.0036540329999752,15471542272,76,77,1515,945,37.224,67.282,,1,,,
1,64,229,0.009256619499979024,125181440,0.6229382716049382,ok,nvml_counter,0.6229382716049382,0.6126797970508163,1,324,54,0.5025384779999058,55,0.5041130920001251,0,6.282300000748364e-05,124,16,3.0030524030000834,15471542272,77,77,1560,930,37.894,67.282,,1,,,
2,64,229,0.009245233000001463,125181440,0.6211138461538461,ok,nvml_counter,0.6211138461538461,0.6122717067216427,1,325,54,0.5016794369998934,55,0.5019738910000342,0,5.7290000086140935e-05,124,22,3.001344933999917,15471542272,76,77,1560,945,38.092,66.301,,1,,,
